t[s],U_A,U_B
-9.93793558,0.16815700,1.32297700
-9.93660158,0.16815700,1.32297700
-9.93526758,0.16815700,1.32297700
-9.93393358,0.16815700,1.32297700
-9.93259958,0.16815700,1.32297700
-9.93126558,0.16815700,1.32297700
-9.92993158,0.16815700,1.32297700
-9.92859758,0.16815700,1.32297700
-9.92726358,0.16815700,1.32450300
-9.92592958,0.16815700,1.32450300
-9.92459558,0.16815700,1.32450300
-9.92326158,0.16815700,1.32602900
-9.92192758,0.16815700,1.32602900
-9.92059358,0.16815700,1.32602900
-9.91925958,0.16815700,1.32602900
-9.91792558,0.16815700,1.32908100
-9.91659158,0.16815700,1.32908100
-9.91525758,0.16815700,1.33060700
-9.91392358,0.16815700,1.33060700
-9.91258958,0.16815700,1.33060700
-9.91125558,0.16815700,1.33060700
-9.90992158,0.16815700,1.33213300
-9.90858758,0.16815700,1.33365900
-9.90725358,0.16815700,1.33365900
-9.90591958,0.16815700,1.33365900
-9.90458558,0.16815700,1.33518500
-9.90325158,0.16815700,1.33671100
-9.90191758,0.16815700,1.33976200
-9.90058358,0.16815700,1.34128900
-9.89924958,0.16815700,1.34128900
-9.89791558,0.16815700,1.34128900
-9.89658158,0.16815700,1.34281400
-9.89524758,0.16815700,1.34281400
-9.89391358,0.16815700,1.34434000
-9.89257958,0.16815700,1.34739200
-9.89124558,0.16815700,1.34891800
-9.88991158,0.16815700,1.34891800
-9.88857758,0.16815700,1.35197000
-9.88724358,0.16815700,1.35197000
-9.88590958,0.16815700,1.35349600
-9.88457558,0.16815700,1.35502200
-9.88324158,0.16815700,1.35654800
-9.88190758,0.16815700,1.35654800
-9.88057358,0.16815700,1.35807400
-9.87923958,0.16815700,1.35807400
-9.87790558,0.16815700,1.35807400
-9.87657158,0.16815700,1.35807400
-9.87523758,0.16815700,1.35960000
-9.87390358,0.16815700,1.36265100
-9.87256958,0.16815700,1.36417700
-9.87123558,0.16815700,1.36570300
-9.86990158,0.16815700,1.36722900
-9.86856758,0.16815700,1.36722900
-9.86723358,0.16815700,1.36875500
-9.86589958,0.21485030,1.37028100
-9.86456558,0.35859250,1.37180700
-9.86323158,0.51210060,1.37485900
-9.86189758,0.66591390,1.37638500
-9.86056358,0.81942200,1.37791100
-9.85922958,0.95889160,1.37791100
-9.85789558,1.08127100,1.37943700
-9.85656158,1.18778000,1.38096300
-9.85522758,1.28177700,1.38248800
-9.85389358,1.36570300,1.38554000
-9.85255958,1.44108400,1.38706600
-9.85122558,1.50914000,1.38859200
-9.84989158,1.50486800,1.39011800
-9.84855758,1.50212100,1.39164400
-9.84722358,1.49937400,1.39317000
-9.84588958,1.49510200,1.39469600
-9.84455558,1.49205000,1.39774800
-9.84322158,1.48930300,1.39927400
-9.84188758,1.48655700,1.40080000
-9.84055358,1.48228400,1.40232600
-9.83921958,1.47923200,1.40385200
-9.83788558,1.47496000,1.40537700
-9.83655158,1.47221300,1.40842900
-9.83521758,1.46946600,1.40995500
-9.83388358,1.46641400,1.41148100
-9.83254958,1.46366800,1.41300700
-9.83121558,1.46092100,1.41453300
-9.82988158,1.45817400,1.41605900
-9.82854758,1.45512300,1.41758500
-9.82721358,1.45237600,1.42063700
-9.82587958,1.44962900,1.42216300
-9.82454558,1.44657700,1.42368900
-9.82321158,1.44383100,1.42521400
-9.82187758,1.44108400,1.42674000
-9.82054358,1.43803200,1.42826600
-9.81920958,1.43528500,1.42979200
-9.81787558,1.43253900,1.43284400
-9.81654158,1.42948700,1.43437000
-9.81520758,1.42674000,1.43589600
-9.81387358,1.42399400,1.43742200
-9.81253958,1.42094200,1.43894800
-9.81120558,1.41972100,1.44047400
-9.80987158,1.41819500,1.44352600
-9.80853758,1.41666900,1.44505100
-9.80720358,1.41544800,1.44657700
-9.80586958,1.41392300,1.44810300
-9.80453558,1.41239700,1.44962900
-9.80320158,1.41117600,1.45115500
-9.80186758,1.40965000,1.45268100
-9.80053358,1.40812400,1.45573300
-9.79919958,1.40690300,1.45878500
-9.79786558,1.40537700,1.46183700
-9.79653158,1.40385100,1.46336300
-9.79519758,1.40263100,1.46641400
-9.79386358,1.40110500,1.46794000
-9.79252958,1.39957900,1.47099200
-9.79119558,1.39805300,1.47251800
-9.78986158,1.39683200,1.47404400
-9.78852758,1.39530600,1.47557000
-9.78719358,1.39378000,1.47862200
-9.78585958,1.39256000,1.48014800
-9.78452558,1.39103400,1.48320000
-9.78319158,1.38950800,1.48472500
-9.78185758,1.38828700,1.48625100
-9.78052358,1.33976300,1.48777700
-9.77918958,1.19480000,1.49082900
-9.77785558,1.03976600,1.49388100
-9.77652158,0.88473160,1.49540700
-9.77518758,0.72969760,1.49845900
-9.77385358,0.59022800,1.50151100
-9.77251958,0.46662800,1.50456200
-9.77118558,0.35981320,1.50608800
-9.76985158,0.26612140,1.50914000
-9.76851758,0.18219550,1.51066600
-9.76718358,0.10681480,1.51371800
-9.76584958,0.03845332,1.51524400
-9.76451558,0.04119999,1.51829600
-9.76318158,0.04425184,1.52134800
-9.76184758,0.04699850,1.52440000
-9.76051358,0.05127110,1.52745100
-9.75917958,0.05401776,1.52897700
-9.75784558,0.05554369,1.53202900
-9.75651158,0.05829035,1.53660700
-9.75517758,0.06256294,1.53965900
-9.75384358,0.06530961,1.54118500
-9.75250958,0.06958220,1.54423700
-9.75117558,0.07263406,1.54881400
-9.74984158,0.07538072,1.55186600
-9.74850758,0.07812738,1.55339200
-9.74717358,0.08117924,1.55644400
-9.74583958,0.08392590,1.56102200
-9.74450558,0.08667257,1.56407400
-9.74317158,0.08972442,1.56712500
-9.74183758,0.09247109,1.57170300
-9.74050358,0.09521775,1.57475500
-9.73916958,0.09826960,1.57628100
-9.73783558,0.10101630,1.57933300
-9.73650157,0.10376290,1.58085900
-9.73516757,0.10681480,1.58543700
-9.73383357,0.10956150,1.58848800
-9.73249957,0.11230810,1.59154000
-9.73116557,0.11536000,1.59611800
-9.72983157,0.11810660,1.59917000
-9.72849757,0.12085330,1.60222200
-9.72716357,0.12390520,1.60679900
-9.72582957,0.12512590,1.60985100
-9.72449557,0.12665180,1.61290300
-9.72316157,0.12817770,1.61748100
-9.72182757,0.12939850,1.62053300
-9.72049357,0.13092440,1.62358500
-9.71915957,0.13245030,1.62663700
-9.71782557,0.13367110,1.63121400
-9.71649157,0.13519700,1.63426600
-9.71515757,0.13672290,1.63731800
-9.71382357,0.13794370,1.64189600
-9.71248957,0.13946960,1.64494800
-9.71115557,0.14099550,1.64647400
-9.70982157,0.14221630,1.64952500
-9.70848757,0.14374220,1.65410300
-9.70715357,0.14526810,1.65715500
-9.70581957,0.14648880,1.66020700
-9.70448557,0.14801480,1.66478500
-9.70315157,0.14954070,1.66783700
-9.70181757,0.15076140,1.67088800
-9.70048357,0.15228740,1.67394000
-9.69914957,0.15381330,1.67851800
-9.69781557,0.15503400,1.68157000
-9.69648157,0.15656000,1.68462200
-9.69514757,0.15808590,1.68919900
-9.69381357,0.15930660,1.69225100
-9.69247957,0.16083250,1.69530300
-9.69114557,0.16235850,1.69988100
-9.68981157,0.16357920,1.70293300
-9.68847757,0.16357920,1.70598500
-9.68714357,0.16510510,1.70903700
-9.68580957,0.16510510,1.71361400
-9.68447557,0.16510510,1.71666600
-9.68314157,0.16510510,1.71971800
-9.68180757,0.16510510,1.72429600
-9.68047357,0.16510510,1.72734800
-9.67913957,0.16663110,1.73039900
-9.67780557,0.16663110,1.73497700
-9.67647157,0.16663110,1.73802900
-9.67513757,0.16663110,1.74108100
-9.67380357,0.16663110,1.74413300
-9.67246957,0.16815700,1.74871100
-9.67113557,0.16815700,1.75176300
-9.66980157,0.16815700,1.75481400
-9.66846757,0.16815700,1.75939200
-9.66713357,0.16815700,1.76244400
-9.66579957,0.16815700,1.76549600
-9.66446557,0.16815700,1.77007400
-9.66313157,0.16815700,1.77312500
-9.66179757,0.16815700,1.77617700
-9.66046357,0.16815700,1.77922900
-9.65912957,0.16815700,1.78380700
-9.65779557,0.16815700,1.78685900
-9.65646157,0.16815700,1.78991100
-9.65512757,0.16815700,1.79448800
-9.65379357,0.16815700,1.77617700
-9.65245957,0.16815700,1.70903700
-9.65112557,0.16815700,1.58848800
-9.64979157,0.16815700,1.46641400
-9.64845757,0.16815700,1.34586600
-9.64712357,0.16815700,1.22379200
-9.64578957,0.16815700,1.10477000
-9.64445557,0.16815700,0.98422190
-9.64312157,0.16815700,0.86367380
-9.64178757,0.16815700,0.74465160
-9.64045357,0.16815700,0.62562940
-9.63911957,0.16815700,0.50660720
-9.63778557,0.16815700,0.51118510
-9.63645157,0.16815700,0.51423690
-9.63511757,0.16815700,0.51728870
-9.63378357,0.16815700,0.52186660
-9.63244957,0.16815700,0.52491840
-9.63111557,0.16937770,0.52797030
-9.62978157,0.17090370,0.53102210
-9.62844757,0.17212440,0.53559980
-9.62711357,0.17212440,0.53865170
-9.62577957,0.17212440,0.54170360
-9.62444557,0.17212440,0.54628130
-9.62311157,0.17212440,0.54933320
-9.62177757,0.17212440,0.55238500
-9.62044357,0.17212440,0.55696280
-9.61910957,0.17365030,0.56001470
-9.61777557,0.17365030,0.56306650
-9.61644157,0.17365030,0.56611840
-9.61510757,0.17365030,0.57069610
-9.61377357,0.17365030,0.57374800
-9.61243957,0.17365030,0.57679990
-9.61110557,0.17517620,0.58290360
-9.60977157,0.17517620,0.58595540
-9.60843757,0.17517620,0.58900730
-9.60710357,0.17517620,0.59511100
-9.60576957,0.17517620,0.59816280
-9.60443557,0.17517620,0.60121460
-9.60310157,0.17517620,0.60579240
-9.60176757,0.17517620,0.60884430
-9.60043357,0.17517620,0.61189610
-9.59909957,0.17517620,0.61647390
-9.59776557,0.17517620,0.61952580
-9.59643157,0.17517620,0.62257760
-9.59509757,0.17517620,0.62715540
-9.59376357,0.17517620,0.63020720
-9.59242957,0.17517620,0.63325910
-9.59109557,0.17517620,0.63936280
-9.58976157,0.17517620,0.64241460
-9.58842757,0.17517620,0.64699240
-9.58709357,0.17517620,0.65157020
-9.58575957,0.17517620,0.65309610
-9.58442557,0.17517620,0.65614800
-9.58309157,0.17517620,0.66225170
-9.58175757,0.17517620,0.66530350
-9.58042357,0.17517620,0.66988120
-9.57908957,0.17517620,0.67598500
-9.57775557,0.17517620,0.68056280
-9.57642157,0.17517620,0.68361460
-9.57508757,0.17517620,0.68971840
-9.57375357,0.17517620,0.69124420
-9.57241957,0.17517620,0.69429610
-9.57108557,0.17517620,0.70039980
-9.56975157,0.17639700,0.70497760
-9.56841757,0.17639700,0.70955540
-9.56708357,0.17639700,0.71108130
-9.56574957,0.17639700,0.71565900
-9.56441557,0.17639700,0.71871090
-9.56308157,0.17639700,0.72328870
-9.56174757,0.17639700,0.72634050
-9.56041357,0.17639700,0.72786640
-9.55907957,0.17639700,0.73244420
-9.55774557,0.17639700,0.73549600
-9.55641157,0.17639700,0.74007390
-9.55507757,0.17639700,0.74465160
-9.55374357,0.17792290,0.74922940
-9.55240957,0.17792290,0.75075540
-9.55107557,0.17792290,0.75380720
-9.54974157,0.17792290,0.75838500
-9.54840757,0.17792290,0.76296280
-9.54707357,0.17792290,0.76601460
-9.54573957,0.17639700,0.77211830
-9.54440557,0.17639700,0.77517020
-9.54307157,0.17517620,0.77974790
-9.54173757,0.17517620,0.78279980
-9.54040357,0.17517620,0.78737760
-9.53906957,0.17517620,0.79195530
-9.53773557,0.17517620,0.79653310
-9.53640157,0.17517620,0.80111090
-9.53506757,0.17517620,0.80721460
-9.53373357,0.17365030,0.81026640
-9.53239957,0.17365030,0.81484430
-9.53106557,0.17365030,0.81789610
-9.52973157,0.17365030,0.82094790
-9.52839757,0.17517620,0.82399980
-9.52706357,0.17517620,0.83010350
-9.52572957,0.17365030,0.83315530
-9.52439557,0.17365030,0.83620720
-9.52306157,0.17365030,0.84078490
-9.52172757,0.17365030,0.84383680
-9.52039357,0.17365030,0.84688870
-9.51905957,0.17365030,0.85146640
-9.51772557,0.17365030,0.85604420
-9.51639157,0.17517620,0.85909610
-9.51505757,0.17517620,0.86367380
-9.51372357,0.17517620,0.86672570
-9.51238957,0.17517620,0.86977750
-9.51105557,0.17639700,0.87435530
-9.50972157,0.17792290,0.87740710
-9.50838757,0.17792290,0.88045900
-9.50705357,0.17792290,0.88351080
-9.50571957,0.17792290,0.88808860
-9.50438557,0.17792290,0.89114050
-9.50305157,0.17792290,0.89419230
-9.50171757,0.17792290,0.89877010
-9.50038357,0.17792290,0.90182190
-9.49904957,0.17944880,0.90487380
-9.49771557,0.17944880,0.90945160
-9.49638157,0.17944880,0.91250350
-9.49504757,0.17944880,0.91555530
-9.49371357,0.17944880,0.91860710
-9.49237957,0.17944880,0.92318490
-9.49104557,0.18066960,0.92623670
-9.48971157,0.18066960,0.92928860
-9.48837757,0.18066960,0.93386640
-9.48704357,0.18066960,0.93691830
-9.48570957,0.18066960,0.93997010
-9.48437557,0.18066960,0.94454790
-9.48304157,0.18066960,0.94759970
-9.48170757,0.18066960,0.95065150
-9.48037357,0.18219550,0.95370350
-9.47903957,0.18219550,0.95828120
-9.47770557,0.18219550,0.96133300
-9.47637157,0.18219550,0.96438490
-9.47503757,0.18372140,0.96896270
-9.47370357,0.18372140,0.97201450
-9.47236957,0.18372140,0.97659230
-9.47103557,0.18372140,0.98117010
-9.46970157,0.18372140,0.98422190
-9.46836757,0.18219550,0.98727380
-9.46703357,0.18219550,0.99185160
-9.46569957,0.18219550,0.99490340
-9.46436557,0.18219550,0.99795530
-9.46303157,0.18219550,1.00100700
-9.46169757,0.18219550,1.00558500
-9.46036357,0.18219550,1.00863700
-9.45902957,0.18066960,1.01321400
-9.45769557,0.18066960,1.01626600
-9.45636157,0.18066960,1.01779200
-9.45502757,0.18066960,1.02084400
-9.45369357,0.18066960,1.02389600
-9.45235957,0.18066960,1.02847400
-9.45102557,0.18066960,1.03152600
-9.44969157,0.18066960,1.03610300
-9.44835757,0.18066960,1.04220700
-9.44702357,0.18066960,1.04525900
-9.44568957,0.18066960,1.04831100
-9.44435557,0.18066960,1.05288900
-9.44302157,0.17944880,1.05594100
-9.44168757,0.17944880,1.05899200
-9.44035357,0.18066960,1.06357000
-9.43901957,0.18066960,1.06814800
-9.43768557,0.18066960,1.07425200
-9.43635157,0.18066960,1.07577800
-9.43501757,0.18066960,1.08035500
-9.43368357,0.18066960,1.08340700
-9.43234957,0.18066960,1.08951100
-9.43101557,0.17944880,1.09256300
-9.42968157,0.17944880,1.09561500
-9.42834757,0.17944880,1.10019200
-9.42701357,0.18066960,1.10324400
-9.42567957,0.17944880,1.10934800
-9.42434557,0.17792290,1.11392600
-9.42301157,0.17792290,1.11697700
-9.42167757,0.17792290,1.12155500
-9.42034357,0.17792290,1.12460700
-9.41900957,0.17944880,1.12765900
-9.41767557,0.17944880,1.13376300
-9.41634157,0.17944880,1.13528900
-9.41500757,0.17944880,1.13834000
-9.41367357,0.17792290,1.14139200
-9.41233957,0.17792290,1.14749600
-9.41100557,0.17792290,1.15054800
-9.40967157,0.17944880,1.15360000
-9.40833757,0.18066960,1.15817700
-9.40700357,0.18219550,1.16275500
-9.40566957,0.18066960,1.16428100
-9.40433557,0.18066960,1.16885900
-9.40300157,0.18066960,1.17191100
-9.40166757,0.18219550,1.17496300
-9.40033357,0.18219550,1.17954000
-9.39899957,0.18219550,1.18259200
-9.39766557,0.18219550,1.18717000
-9.39633157,0.18219550,1.19174800
-9.39499757,0.18066960,1.19632600
-9.39366357,0.18066960,1.19937700
-9.39232957,0.18066960,1.20395500
-9.39099557,0.18066960,1.20700700
-9.38966157,0.17944880,1.21005900
-9.38832757,0.18066960,1.21463700
-9.38699357,0.18066960,1.21768900
-9.38565957,0.18066960,1.22074000
-9.38432557,0.18066960,1.22379200
-9.38299157,0.18066960,1.22837000
-9.38165757,0.18066960,1.23142200
-9.38032357,0.18066960,1.23447400
-9.37898957,0.18066960,1.23905200
-9.37765557,0.18066960,1.24210300
-9.37632157,0.18066960,1.24515500
-9.37498757,0.18066960,1.24973300
-9.37365357,0.18066960,1.25278500
-9.37231957,0.18066960,1.25583700
-9.37098557,0.18066960,1.25888800
-9.36965157,0.18066960,1.26499200
-9.36831757,0.18066960,1.26804400
-9.36698357,0.18219550,1.27109600
-9.36564957,0.18219550,1.27567400
-9.36431557,0.18372140,1.27872600
-9.36298157,0.18494220,1.28177800
-9.36164757,0.18646810,1.28635500
-9.36031357,0.18646810,1.28940700
-9.35897957,0.18646810,1.29245900
-9.35764557,0.18646810,1.29703700
-9.35631157,0.18646810,1.30008800
-9.35497757,0.18494220,1.30314000
-9.35364357,0.18494220,1.30619200
-9.35230957,0.18494220,1.31077000
-9.35097557,0.18646810,1.31382200
-9.34964157,0.18799400,1.31687400
-9.34830757,0.18799400,1.32145200
-9.34697357,0.18799400,1.32450300
-9.34563957,0.18799400,1.32755500
-9.34430557,0.18799400,1.33213300
-9.34297157,0.18799400,1.33518500
-9.34163757,0.18799400,1.33823700
-9.34030357,0.18799400,1.34128900
-9.33896957,0.18799400,1.34586600
-9.33763557,0.18799400,1.34891800
-9.33630157,0.18799400,1.35197000
-9.33496757,0.18799400,1.35654800
-9.33363357,0.18646810,1.35960000
-9.33229957,0.18646810,1.36265100
-9.33096557,0.18646810,1.36722900
-9.32963157,0.18646810,1.37028100
-9.32829757,0.18646810,1.37333300
-9.32696357,0.18646810,1.37791100
-9.32562957,0.18646810,1.38096300
-9.32429557,0.18494220,1.38401400
-9.32296157,0.18372140,1.38706600
-9.32162757,0.18219550,1.39164400
-9.32029357,0.18219550,1.39469600
-9.31895957,0.18372140,1.39774800
-9.31762557,0.18494220,1.40232600
-9.31629157,0.18372140,1.40537700
-9.31495757,0.18372140,1.40842900
-9.31362357,0.18372140,1.41300700
-9.31228957,0.18372140,1.41605900
-9.31095557,0.18494220,1.42063700
-9.30962157,0.18494220,1.42521400
-9.30828757,0.18646810,1.42826600
-9.30695357,0.18799400,1.43131800
-9.30561957,0.18799400,1.43742200
-9.30428557,0.18921480,1.44047400
-9.30295157,0.18799400,1.44352600
-9.30161757,0.18799400,1.44810300
-9.30028357,0.18799400,1.45115500
-9.29894957,0.18799400,1.45420700
-9.29761557,0.18799400,1.45725900
-9.29628157,0.18799400,1.46183700
-9.29494757,0.18799400,1.46641400
-9.29361357,0.18921480,1.47251800
-9.29227957,0.18921480,1.47557000
-9.29094557,0.18921480,1.47862200
-9.28961157,0.19074070,1.48320000
-9.28827757,0.19226660,1.48777700
-9.28694357,0.19348730,1.49235500
-9.28560956,0.19348730,1.49693300
-9.28427556,0.19348730,1.49998500
-9.28294156,0.19501330,1.50456200
-9.28160756,0.19348730,1.50914000
-9.28027356,0.19348730,1.51371800
-9.27893956,0.19226660,1.51982200
-9.27760556,0.19226660,1.52287400
-9.27627156,0.19226660,1.52592600
-9.27493756,0.19226660,1.53202900
-9.27360356,0.19348730,1.53660700
-9.27226956,0.19348730,1.54118500
-9.27093556,0.19348730,1.54423700
-9.26960156,0.19348730,1.54728800
-9.26826756,0.19348730,1.55339200
-9.26693356,0.19348730,1.55797000
-9.26559956,0.19226660,1.56102200
-9.26426556,0.19226660,1.56712500
-9.26293156,0.19348730,1.57170300
-9.26159756,0.19501330,1.57780700
-9.26026356,0.19501330,1.58238500
-9.25892956,0.19653920,1.58848800
-9.25759556,0.19775990,1.59306600
-9.25626156,0.19775990,1.59764400
-9.25492756,0.19928590,1.60374800
-9.25359356,0.19928590,1.60832500
-9.25225956,0.19928590,1.61442900
-9.25092556,0.19928590,1.61900700
-9.24959156,0.20081180,1.62358500
-9.24825756,0.20203250,1.62816200
-9.24692356,0.20355850,1.63121400
-9.24558956,0.20355850,1.63731800
-9.24425556,0.20355850,1.64189600
-9.24292156,0.20355850,1.64800000
-9.24158756,0.20355850,1.65105100
-9.24025356,0.20355850,1.65410300
-9.23891956,0.20355850,1.65868100
-9.23758556,0.20508440,1.66173300
-9.23625156,0.20508440,1.66478500
-9.23491756,0.20630510,1.66936300
-9.23358356,0.20630510,1.67241400
-9.23224956,0.20630510,1.67699200
-9.23091556,0.20783110,1.68309600
-9.22958156,0.20783110,1.68614800
-9.22824756,0.20783110,1.69225100
-9.22691356,0.20935700,1.69530300
-9.22557956,0.20783110,1.69988100
-9.22424556,0.20783110,1.70445900
-9.22291156,0.20783110,1.70903700
-9.22157756,0.20630510,1.71208800
-9.22024356,0.20783110,1.71666600
-9.21890956,0.20783110,1.72124400
-9.21757556,0.20935700,1.72429600
-9.21624156,0.21057770,1.73039900
-9.21490756,0.21210360,1.73345100
-9.21357356,0.21362960,1.73650300
-9.21223956,0.21362960,1.74108100
-9.21090556,0.21485030,1.74565900
-9.20957156,0.21485030,1.75023700
-9.20823756,0.21485030,1.75328800
-9.20690356,0.21637620,1.75634000
-9.20556956,0.21759700,1.75939200
-9.20423556,0.21759700,1.76397000
-9.20290156,0.21637620,1.76702200
-9.20156756,0.21637620,1.77007400
-9.20023356,0.21637620,1.77465100
-9.19889956,0.21637620,1.77770300
-9.19756556,0.21485030,1.78075500
-9.19623156,0.21485030,1.78533300
-9.19489756,0.21637620,1.78838500
-9.19356356,0.21759700,1.79296200
-9.19222956,0.21759700,1.79754000
-9.19089556,0.21759700,1.80059200
-9.18956156,0.21912290,1.80364400
-9.18822756,0.21912290,1.80822200
-9.18689356,0.21912290,1.81127400
-9.18555956,0.22064880,1.81432500
-9.18422556,0.22186960,1.81737700
-9.18289156,0.22339550,1.82195500
-9.18155756,0.22339550,1.82500700
-9.18022356,0.22339550,1.82805900
-9.17888956,0.22186960,1.83263600
-9.17755556,0.22186960,1.83568800
-9.17622156,0.22186960,1.83874000
-9.17488756,0.22339550,1.84484400
-9.17355356,0.22339550,1.84942200
-9.17221956,0.22186960,1.85399900
-9.17088556,0.22064880,1.85857700
-9.16955156,0.22064880,1.86162900
-9.16821756,0.22186960,1.86620700
-9.16688356,0.22186960,1.87078500
-9.16554956,0.22186960,1.87688800
