t[s],U_A,U_B
-7.07116952,0.35126810,9.78423400
-7.06983552,0.35126810,9.78881200
-7.06850152,0.35126810,9.79186300
-7.06716752,0.35126810,9.79644200
-7.06583352,0.35126810,9.79949400
-7.06449952,0.35126810,9.80254600
-7.06316552,0.35126810,9.80864900
-7.06183152,0.35126810,9.81017500
-7.06049752,0.35126810,9.81322700
-7.05916352,0.35126810,9.81475300
-7.05782952,0.35126810,9.81933000
-7.05649552,0.35126810,9.82238200
-7.05516152,0.35004730,9.82543400
-7.05382752,0.35004730,9.83153700
-7.05249352,0.35004730,9.83459000
-7.05115952,0.35004730,9.83764200
-7.04982552,0.35004730,9.84221900
-7.04849152,0.35004730,9.84527100
-7.04715752,0.35126810,9.84832300
-7.04582352,0.35126810,9.85290100
-7.04448952,0.35126810,9.85595300
-7.04315552,0.35126810,9.85900500
-7.04182152,0.35126810,9.86205700
-7.04048752,0.35126810,9.86816000
-7.03915352,0.35126810,9.87121200
-7.03781952,0.35126810,9.87579000
-7.03648552,0.35126810,9.88036700
-7.03515152,0.35126810,9.88341900
-7.03381752,0.35126810,9.88799700
-7.03248351,0.35126810,9.89104800
-7.03114951,0.35126810,9.89410100
-7.02981551,0.35126810,9.89867900
-7.02848151,0.35126810,9.90173100
-7.02714751,0.35126810,9.90478200
-7.02581351,0.35126810,9.90783400
-7.02447951,0.35126810,9.91241300
-7.02314551,0.35126810,9.91546400
-7.02181151,0.35126810,9.91851600
-7.02047751,0.35126810,9.92309400
-7.01914351,0.35126810,9.92614600
-7.01780951,0.35126810,9.92919700
-7.01647551,0.35126810,9.93377500
-7.01514151,0.35126810,9.93682700
-7.01380751,0.35126810,9.94140400
-7.01247351,0.35126810,9.94598200
-7.01113951,0.35126810,9.94903400
-7.00980551,0.35126810,9.95208600
-7.00847151,0.35126810,9.95666400
-7.00713751,0.35126810,9.95971600
-7.00580351,0.35126810,9.96429300
-7.00446951,0.35126810,9.96887100
-7.00313551,0.35126810,9.97192300
-7.00180151,0.35126810,9.97497500
-7.00046751,0.35126810,9.97955200
-6.99913351,0.35126810,9.98260400
-6.99779951,0.35126810,9.98565600
-6.99646551,0.35126810,9.98870800
-6.99513151,0.35126810,9.99328600
-6.99379751,0.35126810,9.99786400
-6.99246351,0.35126810,10.00092000
-6.99112951,0.35126810,10.00549000
-6.98979551,0.35126810,10.00854000
-6.98846151,0.35279400,10.01465000
-6.98712751,0.35279400,10.01770000
-6.98579351,0.35279400,10.02075000
-6.98445951,0.35279400,10.02380000
-6.98312551,0.35401470,10.02686000
-6.98179151,0.35554060,10.02991000
-6.98045751,0.35706660,10.03449000
-6.97912351,0.35706660,10.03906000
-6.97778951,0.35706660,10.04364000
-6.97645551,0.35828730,10.04669000
-6.97512151,0.35981320,10.05127000
-6.97378751,0.35981320,10.05280000
-6.97245351,0.35981320,10.05585000
-6.97111951,0.36133920,10.06043000
-6.96978551,0.36255990,10.06348000
-6.96845151,0.36255990,10.06806000
-6.96711751,0.36408580,10.07263000
-6.96578351,0.36408580,10.07569000
-6.96444951,0.36561170,10.07874000
-6.96311551,0.36561170,10.08484000
-6.96178151,0.36408580,10.08942000
-6.96044751,0.36408580,10.09094000
-6.95911351,0.36408580,10.09552000
-6.95777951,0.36408580,10.09858000
-6.95644551,0.36561170,10.10163000
-6.95511151,0.36561170,10.10773000
-6.95377751,0.36561170,10.11078000
-6.95244351,0.36561170,10.11536000
-6.95110951,0.36561170,10.12146000
-6.94977551,0.36683250,10.12604000
-6.94844151,0.36683250,10.13062000
-6.94710751,0.36835840,10.13367000
-6.94577351,0.36988430,10.13672000
-6.94443951,0.36988430,10.14130000
-6.94310551,0.37110510,10.14435000
-6.94177151,0.37110510,10.14740000
-6.94043751,0.37110510,10.15046000
-6.93910351,0.37110510,10.15503000
-6.93776951,0.37110510,10.15809000
-6.93643551,0.37110510,10.16419000
-6.93510151,0.37110510,10.16724000
-6.93376751,0.37263100,10.17029000
-6.93243351,0.37415690,10.17334000
-6.93109951,0.37415690,10.17792000
-6.92976551,0.37415690,10.18250000
-6.92843151,0.37537770,10.18555000
-6.92709751,0.37690360,10.18860000
-6.92576351,0.37842950,10.19166000
-6.92442951,0.37842950,10.19471000
-6.92309551,0.37842950,10.20081000
-6.92176151,0.37965030,10.20539000
-6.92042751,0.37965030,10.20844000
-6.91909351,0.38117620,10.21454000
-6.91775951,0.38270210,10.21760000
-6.91642551,0.38392280,10.22218000
-6.91509151,0.38392280,10.22523000
-6.91375751,0.38392280,10.22828000
-6.91242351,0.38544880,10.23133000
-6.91108951,0.38697470,10.23591000
-6.90975551,0.38819550,10.23896000
-6.90842151,0.38972140,10.24201000
-6.90708751,0.39124730,10.24659000
-6.90575351,0.39246800,10.24964000
-6.90441951,0.39399390,10.25269000
-6.90308551,0.39399390,10.25727000
-6.90175151,0.39551990,10.26032000
-6.90041751,0.39674060,10.26338000
-6.89908351,0.39826660,10.26643000
-6.89774951,0.39826660,10.27100000
-6.89641551,0.39826660,10.27406000
-6.89508151,0.39826660,10.27711000
-6.89374751,0.39826660,10.28169000
-6.89241351,0.39948730,10.28474000
-6.89107951,0.39948730,10.28779000
-6.88974551,0.39948730,10.29237000
-6.88841151,0.40101320,10.29542000
-6.88707751,0.40253910,10.29847000
-6.88574351,0.40253910,10.30305000
-6.88440951,0.40253910,10.30610000
-6.88307551,0.40375990,10.30915000
-6.88174151,0.40375990,10.31220000
-6.88040751,0.40528580,10.31678000
-6.87907351,0.40528580,10.31983000
-6.87773951,0.40681170,10.32289000
-6.87640551,0.40803250,10.32746000
-6.87507151,0.40955840,10.33051000
-6.87373751,0.40955840,10.33357000
-6.87240351,0.41108430,10.33815000
-6.87106951,0.41108430,10.34120000
-6.86973551,0.41230510,10.34425000
-6.86840151,0.41383100,10.34883000
-6.86706751,0.41535690,10.35188000
-6.86573351,0.41657770,10.35493000
-6.86439951,0.41657770,10.35798000
-6.86306551,0.41810360,10.36256000
-6.86173151,0.41810360,10.36561000
-6.86039751,0.41810360,10.36866000
-6.85906351,0.41962950,10.37324000
-6.85772951,0.41962950,10.37782000
-6.85639551,0.42085020,10.38087000
-6.85506151,0.42237620,10.38697000
-6.85372751,0.42390210,10.39003000
-6.85239351,0.42512280,10.39308000
-6.85105951,0.42664880,10.39766000
-6.84972551,0.42817470,10.40071000
-6.84839151,0.42817470,10.40376000
-6.84705751,0.42817470,10.40834000
-6.84572351,0.42939540,10.41139000
-6.84438951,0.43092130,10.41444000
-6.84305551,0.43092130,10.41902000
-6.84172151,0.43092130,10.42207000
-6.84038751,0.43092130,10.42512000
-6.83905351,0.43244730,10.42970000
-6.83771951,0.43366800,10.43275000
-6.83638551,0.43366800,10.43733000
-6.83505151,0.43519400,10.44191000
-6.83371751,0.43519400,10.44496000
-6.83238351,0.43671990,10.44801000
-6.83104951,0.43671990,10.45106000
-6.82971551,0.43794060,10.45564000
-6.82838151,0.43946650,10.45869000
-6.82704751,0.43946650,10.46175000
-6.82571351,0.43946650,10.46632000
-6.82437951,0.43946650,10.46937000
-6.82304551,0.43946650,10.47395000
-6.82171151,0.43946650,10.47853000
-6.82037751,0.43946650,10.48158000
-6.81904351,0.44099250,10.48769000
-6.81770951,0.44099250,10.49226000
-6.81637551,0.44099250,10.49532000
-6.81504151,0.44099250,10.49989000
-6.81370751,0.44099250,10.50294000
-6.81237351,0.44099250,10.50752000
-6.81103951,0.44099250,10.51210000
-6.80970551,0.44221320,10.51515000
-6.80837151,0.44495990,10.51973000
-6.80703751,0.44648580,10.52583000
-6.80570351,0.44648580,10.52889000
-6.80436951,0.44648580,10.53499000
-6.80303551,0.44648580,10.53957000
-6.80170151,0.44648580,10.54109000
-6.80036751,0.44648580,10.54720000
-6.79903351,0.44648580,10.55177000
-6.79769951,0.44648580,10.55483000
-6.79636551,0.44801170,10.56093000
-6.79503151,0.44923250,10.56551000
-6.79369751,0.45075840,10.57009000
-6.79236351,0.45228430,10.57466000
-6.79102951,0.45228430,10.58077000
-6.78969551,0.45350500,10.58535000
-6.78836151,0.45655690,10.59145000
-6.78702751,0.45777760,10.59450000
-6.78569351,0.45930360,10.59755000
-6.78435951,0.46082950,10.60060000
-6.78302551,0.46205020,10.60671000
-6.78169151,0.46357620,10.61129000
-6.78035751,0.46510210,10.61586000
-6.77902351,0.46632280,10.61892000
-6.77768951,0.46784870,10.62349000
-6.77635551,0.46937470,10.62807000
-6.77502151,0.47059540,10.63265000
-6.77368751,0.47212130,10.63570000
-6.77235351,0.47364730,10.64180000
-6.77101951,0.47486800,10.64486000
-6.76968551,0.47639390,10.64943000
-6.76835151,0.47791980,10.65401000
-6.76701751,0.47914060,10.65859000
-6.76568351,0.48066650,10.66317000
-6.76434951,0.48219250,10.66622000
-6.76301551,0.48341320,10.66927000
-6.76168151,0.48493910,10.67232000
-6.76034751,0.48646500,10.67690000
-6.75901351,0.48768580,10.68148000
-6.75767951,0.48921170,10.68606000
-6.75634551,0.49043240,10.68911000
-6.75501151,0.49195840,10.69521000
-6.75367751,0.49348430,10.69979000
-6.75234351,0.49470510,10.70437000
-6.75100951,0.49623100,10.70894000
-6.74967551,0.49775690,10.71200000
-6.74834151,0.49897760,10.71505000
-6.74700751,0.49897760,10.71963000
-6.74567351,0.50050350,10.72268000
-6.74433951,0.50202950,10.72573000
-6.74300551,0.50325020,10.73031000
-6.74167151,0.50477610,10.73489000
-6.74033751,0.50630210,10.73794000
-6.73900351,0.50752280,10.74252000
-6.73766951,0.50904880,10.74557000
-6.73633551,0.51057460,10.74862000
-6.73500151,0.51179540,10.75320000
-6.73366751,0.51179540,10.75625000
-6.73233351,0.51332130,10.76083000
-6.73099951,0.51606800,10.76540000
-6.72966551,0.51759390,10.76846000
-6.72833151,0.51911990,10.77151000
-6.72699751,0.52186650,10.77609000
-6.72566351,0.52339240,10.77914000
-6.72432951,0.52339240,10.78219000
-6.72299551,0.52461320,10.78524000
-6.72166151,0.52461320,10.78982000
-6.72032751,0.52613910,10.79440000
-6.71899351,0.52766500,10.79897000
-6.71765951,0.52888580,10.80355000
-6.71632551,0.53041170,10.80660000
-6.71499151,0.53315840,10.81118000
-6.71365751,0.53590500,10.81576000
-6.71232351,0.53743090,10.81881000
-6.71098951,0.53743090,10.82339000
-6.70965551,0.53895690,10.82797000
-6.70832151,0.54017760,10.83102000
-6.70698751,0.54170350,10.83560000
-6.70565351,0.54322950,10.84018000
-6.70431951,0.54445020,10.84323000
-6.70298551,0.54597620,10.84933000
-6.70165151,0.54750200,10.85238000
-6.70031751,0.54872280,10.85696000
-6.69898351,0.55024870,10.86001000
-6.69764951,0.55177470,10.86459000
-6.69631551,0.55299540,10.87069000
-6.69498151,0.55452130,10.87527000
-6.69364751,0.55604730,10.88138000
-6.69231351,0.55726800,10.88443000
-6.69097951,0.55879390,10.88748000
-6.68964551,0.56031980,10.89206000
-6.68831151,0.56154060,10.89663000
-6.68697751,0.56306650,10.90121000
-6.68564351,0.56459240,10.90732000
-6.68430951,0.56581320,10.91037000
-6.68297551,0.56733910,10.91647000
-6.68164151,0.56886500,10.92105000
-6.68030751,0.57008580,10.92715000
-6.67897351,0.57161170,10.93173000
-6.67763951,0.57313760,10.93783000
-6.67630551,0.57435830,10.94089000
-6.67497151,0.57588430,10.94394000
-6.67363751,0.57741020,10.95004000
-6.67230351,0.57863090,10.95309000
-6.67096951,0.58015690,10.95767000
-6.66963551,0.58137760,10.96377000
-6.66830151,0.58290350,10.96835000
-6.66696751,0.58442940,10.97293000
-6.66563351,0.58717610,10.97751000
-6.66429951,0.58870200,10.98056000
-6.66296551,0.58992280,10.98666000
-6.66163151,0.59144870,10.99124000
-6.66029751,0.59297470,10.99734000
-6.65896351,0.59572130,11.00192000
-6.65762951,0.59724720,11.00497000
-6.65629551,0.59846790,11.01108000
-6.65496151,0.59999390,11.01566000
-6.65362751,0.60151980,11.02176000
-6.65229351,0.60274060,11.02481000
-6.65095951,0.60426650,11.03091000
-6.64962551,0.60701320,11.03549000
-6.64829151,0.60853910,11.04160000
-6.64695751,0.61128570,11.04312000
-6.64562351,0.61281170,11.04770000
-6.64428951,0.61555830,11.05380000
-6.64295551,0.61708430,11.05838000
-6.64162151,0.61708430,11.06449000
-6.64028751,0.61861020,11.06906000
-6.63895351,0.62135680,11.07211000
-6.63761951,0.62288280,11.07822000
-6.63628551,0.62562940,11.08127000
-6.63495151,0.62837610,11.08585000
-6.63361751,0.62990210,11.09043000
-6.63228351,0.63264870,11.09500000
-6.63094951,0.63539530,11.09958000
-6.62961551,0.63692130,11.10416000
-6.62828151,0.63844720,11.10721000
-6.62694751,0.64119390,11.11179000
-6.62561351,0.64394060,11.11484000
-6.62427951,0.64546640,11.11789000
-6.62294551,0.64699240,11.12400000
-6.62161151,0.64821310,11.12705000
-6.62027751,0.65126500,11.13010000
-6.61894351,0.65248570,11.13620000
-6.61760951,0.65401170,11.14078000
-6.61627551,0.65553760,11.14536000
-6.61494151,0.65675830,11.14841000
-6.61360751,0.65828420,11.15146000
-6.61227351,0.65981020,11.15757000
-6.61093951,0.66103090,11.16062000
-6.60960551,0.66255680,11.16367000
-6.60827151,0.66408280,11.16672000
-6.60693751,0.66682940,11.17283000
-6.60560351,0.66835530,11.17740000
-6.60426951,0.66957610,11.18198000
-6.60293551,0.67110200,11.18656000
-6.60160151,0.67232280,11.18961000
-6.60026751,0.67384870,11.19419000
-6.59893351,0.67659530,11.19724000
-6.59759951,0.67812130,11.20335000
-6.59626551,0.67964720,11.20640000
-6.59493151,0.68086800,11.20945000
-6.59359751,0.68239380,11.21250000
-6.59226351,0.68391980,11.21708000
-6.59092951,0.68666650,11.22013000
-6.58959551,0.68941310,11.22318000
-6.58826151,0.69246500,11.22776000
-6.58692751,0.69521160,11.23081000
-6.58559351,0.69795830,11.23539000
-6.58425951,0.70101020,11.23997000
-6.58292551,0.70375680,11.24302000
-6.58159150,0.70650350,11.24607000
-6.58025750,0.70802940,11.25065000
-6.57892350,0.71077610,11.25370000
-6.57758950,0.71382790,11.25675000
-6.57625550,0.71657460,11.26133000
-6.57492150,0.71932130,11.26438000
-6.57358750,0.72084720,11.26743000
-6.57225350,0.72359380,11.27049000
-6.57091950,0.72664570,11.27506000
-6.56958550,0.72939230,11.27812000
-6.56825150,0.73213910,11.28117000
-6.56691750,0.73519090,11.28574000
-6.56558350,0.73793760,11.28880000
-6.56424950,0.73946350,11.29185000
-6.56291550,0.74221010,11.29643000
-6.56158150,0.74373610,11.29948000
-6.56024750,0.74495680,11.30253000
-6.55891350,0.74648270,11.30711000
-6.55757950,0.74922940,11.31016000
-6.55624550,0.75228120,11.31321000
-6.55491150,0.75502790,11.31626000
-6.55357750,0.75655380,11.32084000
-6.55224350,0.75777460,11.32389000
-6.55090950,0.75930050,11.32694000
-6.54957550,0.76082650,11.33152000
-6.54824150,0.76509900,11.33457000
-6.54690750,0.76631980,11.33763000
-6.54557350,0.76784570,11.34220000
-6.54423950,0.76937160,11.34525000
-6.54290550,0.77059240,11.34831000
-6.54157150,0.77364420,11.35136000
-6.54023750,0.77486500,11.35594000
-6.53890350,0.77639090,11.35899000
-6.53756950,0.77913760,11.36509000
-6.53623550,0.78066350,11.36814000
-6.53490150,0.78218940,11.37272000
-6.53356750,0.78341010,11.37730000
-6.53223350,0.78493610,11.38035000
-6.53089950,0.78646200,11.38340000
-6.52956550,0.78920870,11.38798000
-6.52823150,0.79195530,11.39103000
-6.52689750,0.79500720,11.39409000
-6.52556350,0.79775380,11.39714000
-6.52422950,0.80050050,11.40172000
-6.52289550,0.80355230,11.40629000
-6.52156150,0.80355230,11.41087000
-6.52022750,0.80629900,11.41392000
-6.51889350,0.80904570,11.41697000
-6.51755950,0.81209750,11.42003000
-6.51622550,0.81484420,11.42308000
-6.51489150,0.81759090,11.42766000
-6.51355750,0.81911680,11.43071000
-6.51222350,0.82186350,11.43681000
-6.51088950,0.82491530,11.44139000
-6.50955550,0.82766200,11.44597000
-6.50822150,0.83040860,11.45054000
-6.50688750,0.83346050,11.45360000
-6.50555350,0.83468120,11.45817000
-6.50421950,0.83620720,11.46275000
-6.50288550,0.83773310,11.46581000
-6.50155150,0.83895390,11.47038000
-6.50021750,0.84047970,11.47343000
-6.49888350,0.84200570,11.47649000
-6.49754950,0.84322640,11.48259000
-6.49621550,0.84475240,11.48717000
-6.49488150,0.84627830,11.48869000
-6.49354750,0.84749900,11.49480000
-6.49221350,0.84902500,11.49937000
-6.49087950,0.85055080,11.50548000
-6.48954550,0.85329750,11.51006000
-6.48821150,0.85604420,11.51463000
-6.48687750,0.85879090,11.51769000
-6.48554350,0.86184270,11.52226000
-6.48420950,0.86458940,11.52837000
-6.48287550,0.86733600,11.53142000
-6.48154150,0.87038790,11.53447000
-6.48020750,0.87313460,11.54057000
-6.47887350,0.87588120,11.54515000
-6.47753950,0.87893310,11.54668000
-6.47620550,0.88167970,11.54973000
-6.47487150,0.88442640,11.55431000
-6.47353750,0.88747820,11.55889000
-6.47220350,0.89022490,11.56346000
-6.47086950,0.89297160,11.56651000
-6.46953550,0.89602350,11.57262000
-6.46820150,0.89999090,11.57720000
-6.46686750,0.90426340,11.58025000
-6.46553350,0.90731530,11.58483000
-6.46419950,0.91006200,11.58940000
-6.46286550,0.91158790,11.59246000
-6.46153150,0.91433450,11.59703000
-6.46019750,0.91708120,11.60161000
-6.45886350,0.92135380,11.60466000
-6.45752950,0.92562640,11.60924000
-6.45619550,0.92715230,11.61382000
-6.45486150,0.92989900,11.61687000
-6.45352750,0.93295090,11.61992000
-6.45219350,0.93417160,11.62450000
-6.45085950,0.93722340,11.62755000
-6.44952550,0.94149600,11.63213000
-6.44819150,0.94424270,11.63518000
-6.44685750,0.94851530,11.63823000
-6.44552350,0.95278790,11.63976000
-6.44418950,0.95400860,11.64281000
-6.44285550,0.95706050,11.64586000
-6.44152150,0.95980710,11.64891000
-6.44018750,0.96255380,11.65349000
-6.43885350,0.96407970,11.65654000
-6.43751950,0.96682640,11.66112000
-6.43618550,0.97109900,11.66570000
-6.43485150,0.97415080,11.66875000
-6.43351750,0.97689750,11.67180000
-6.43218350,0.97964420,11.67638000
-6.43084950,0.98269600,11.67943000
-6.42951550,0.98544270,11.68249000
-6.42818150,0.98818930,11.68554000
-6.42684750,0.99093600,11.69011000
-6.42551350,0.99398790,11.69317000
-6.42417950,0.99673450,11.69622000
-6.42284550,0.99948120,11.70080000
-6.42151150,1.00253300,11.70385000
-6.42017750,1.00528000,11.70843000
-6.41884350,1.00802600,11.71300000
-6.41750950,1.01107800,11.71606000
-6.41617550,1.01382500,11.71911000
-6.41484150,1.01657200,11.72369000
-6.41350750,1.02084400,11.72674000
-6.41217350,1.02389600,11.72979000
-6.41083950,1.02664300,11.73589000
-6.40950550,1.03091500,11.73895000
-6.40817150,1.03366200,11.74352000
-6.40683750,1.03793500,11.74810000
-6.40550350,1.04220700,11.75115000
-6.40416950,1.04495400,11.75420000
-6.40283550,1.04800600,11.75878000
-6.40150150,1.05075200,11.76336000
-6.40016750,1.05349900,11.76641000
-6.39883350,1.05502500,11.77251000
-6.39749950,1.05777200,11.77557000
-6.39616550,1.06082300,11.78015000
-6.39483150,1.06357000,11.78320000
-6.39349750,1.06631700,11.78625000
-6.39216350,1.06936900,11.79235000
-6.39082950,1.07211500,11.79693000
-6.38949550,1.07486200,11.80151000
-6.38816150,1.07791400,11.80609000
-6.38682750,1.08066000,11.80914000
-6.38549350,1.08340700,11.81524000
-6.38415950,1.08645900,11.81982000
-6.38282550,1.08768000,11.82287000
-6.38149150,1.08920600,11.82745000
-6.38015750,1.09347800,11.83050000
-6.37882350,1.09622500,11.83508000
-6.37748950,1.09927700,11.83966000
-6.37615550,1.10202300,11.84423000
-6.37482150,1.10477000,11.85034000
-6.37348750,1.10629600,11.85339000
-6.37215350,1.10782200,11.85491000
-6.37081950,1.11209500,11.85797000
-6.36948550,1.11636700,11.86407000
-6.36815150,1.12064000,11.86712000
-6.36681750,1.12491200,11.87017000
-6.36548350,1.12918500,11.87628000
-6.36414950,1.13193200,11.87933000
-6.36281550,1.13620400,11.88238000
-6.36148150,1.13895100,11.88543000
-6.36014750,1.14047700,11.89001000
-6.35881350,1.14474900,11.89612000
-6.35747950,1.14749600,11.90069000
-6.35614550,1.15054800,11.90374000
-6.35481150,1.15329400,11.90832000
-6.35347750,1.15756700,11.90985000
-6.35214350,1.15909300,11.91137000
-6.35080950,1.16184000,11.91595000
-6.34947550,1.16458600,11.92206000
-6.34814150,1.16763800,11.92663000
-6.34680750,1.17038500,11.93121000
-6.34547350,1.17313100,11.93426000
-6.34413950,1.17618300,11.93731000
-6.34280550,1.17893000,11.94342000
-6.34147150,1.18167700,11.94647000
-6.34013750,1.18472900,11.94952000
-6.33880350,1.18747500,11.95410000
-6.33746950,1.19022200,11.95715000
-6.33613550,1.19327400,11.96020000
-6.33480150,1.19602000,11.96478000
-6.33346750,1.19876700,11.96936000
-6.33213350,1.20181900,11.97088000
-6.33079950,1.20578600,11.97394000
-6.32946550,1.20883800,11.97852000
-6.32813150,1.21158500,11.98157000
-6.32679750,1.21433200,11.98462000
-6.32546350,1.21738300,11.99072000
-6.32412950,1.21860400,11.99377000
-6.32279550,1.22287700,11.99683000
-6.32146150,1.22592900,12.00140000
-6.32012750,1.22867500,12.00446000
-6.31879350,1.23142200,12.00751000
-6.31745950,1.23447400,12.01209000
-6.31612550,1.23569400,12.01666000
-6.31479150,1.23874600,12.01972000
-6.31345750,1.24301900,12.02429000
-6.31212350,1.24424000,12.02734000
-6.31078950,1.24729100,12.03040000
-6.30945550,1.25003800,12.03497000
-6.30812150,1.25278500,12.03650000
-6.30678750,1.25583700,12.03955000
-6.30545350,1.25858300,12.04566000
-6.30411950,1.26133000,12.04871000
-6.30278550,1.26407700,12.05176000
-6.30145150,1.26712800,12.05481000
-6.30011750,1.26987500,12.05939000
-6.29878350,1.27262200,12.06244000
-6.29744950,1.27567400,12.06549000
-6.29611550,1.27842000,12.07007000
-6.29478150,1.27994600,12.07160000
-6.29344750,1.28269300,12.07465000
-6.29211350,1.28544000,12.07770000
-6.29077950,1.28971200,12.08228000
-6.28944550,1.29398500,12.08533000
-6.28811150,1.29825700,12.08838000
-6.28677750,1.30253000,12.09296000
-6.28544350,1.30558200,12.09601000
-6.28410950,1.30832900,12.09906000
-6.28277550,1.31107500,12.10364000
-6.28144150,1.31412700,12.10669000
-6.28010750,1.31687400,12.10975000
-6.27877350,1.31962000,12.11280000
-6.27743950,1.32267200,12.11737000
-6.27610550,1.32541900,12.12195000
-6.27477150,1.32969100,12.12653000
-6.27343750,1.33243800,12.12958000
-6.27210350,1.33549000,12.13263000
-6.27076950,1.33823700,12.13569000
-6.26943550,1.34098300,12.14026000
-6.26810150,1.34525600,12.14332000
-6.26676750,1.35105400,12.14637000
-6.26543350,1.35380100,12.15094000
-6.26409950,1.35654800,12.15400000
-6.26276550,1.36082000,12.15705000
-6.26143150,1.36509300,12.16163000
-6.26009750,1.36936600,12.16468000
-6.25876350,1.37241700,12.16773000
-6.25742950,1.37516400,12.17078000
-6.25609550,1.37943700,12.17536000
-6.25476150,1.38370900,12.17841000
-6.25342750,1.38798200,12.18146000
-6.25209350,1.39225400,12.18757000
-6.25075950,1.39652700,12.19062000
-6.24942550,1.40080000,12.19672000
-6.24809150,1.40507200,12.19977000
-6.24675750,1.40934500,12.20283000
-6.24542350,1.41209100,12.20740000
-6.24408950,1.41636400,12.21046000
-6.24275550,1.41941600,12.21351000
-6.24142150,1.42368800,12.21656000
-6.24008750,1.42796100,12.22266000
-6.23875350,1.43223400,12.22571000
-6.23741950,1.43498000,12.23182000
-6.23608550,1.43772700,12.23487000
-6.23475150,1.44077900,12.23945000
-6.23341750,1.44505100,12.24555000
-6.23208350,1.44779800,12.25013000
-6.23074950,1.45329100,12.25471000
-6.22941550,1.45634300,12.25776000
-6.22808150,1.46061600,12.26081000
-6.22674750,1.46610900,12.26539000
-6.22541350,1.47038200,12.26997000
-6.22407950,1.47343400,12.27302000
-6.22274550,1.47770600,12.27760000
-6.22141150,1.48197900,12.28065000
-6.22007750,1.48625100,12.28370000
-6.21874350,1.49052400,12.28828000
-6.21740950,1.49479700,12.29133000
-6.21607550,1.49906900,12.29438000
-6.21474150,1.50334200,12.30049000
-6.21340750,1.50608800,12.30354000
-6.21207350,1.51036100,12.30812000
-6.21073950,1.51463400,12.31269000
-6.20940550,1.51890600,12.31727000
-6.20807150,1.52317900,12.32337000
-6.20673750,1.52745100,12.32795000
-6.20540350,1.53019800,12.33253000
-6.20406950,1.53325000,12.33863000
-6.20273550,1.53599700,12.34169000
-6.20140150,1.54026900,12.34626000
-6.20006750,1.54301600,12.35084000
-6.19873350,1.54576300,12.35542000
-6.19739950,1.55003500,12.36152000
-6.19606550,1.55430800,12.36457000
-6.19473150,1.55858000,12.37068000
-6.19339750,1.56285300,12.37373000
-6.19206350,1.56712500,12.37831000
-6.19072950,1.57139800,12.38441000
-6.18939550,1.57567100,12.38899000
-6.18806150,1.57994300,12.39509000
-6.18672750,1.58421600,12.39967000
-6.18539350,1.58848800,12.40578000
-6.18405950,1.59276100,12.41035000
-6.18272550,1.59550800,12.41646000
-6.18139150,1.59855900,12.41951000
-6.18005750,1.60283200,12.42409000
-6.17872350,1.60710500,12.43019000
-6.17738950,1.60985100,12.43477000
-6.17605550,1.61259800,12.44087000
-6.17472150,1.61565000,12.44545000
-6.17338750,1.61992300,12.45003000
-6.17205350,1.62419500,12.45308000
-6.17071950,1.62694200,12.45613000
-6.16938550,1.63121400,12.45918000
-6.16805150,1.63548700,12.46529000
-6.16671750,1.63976000,12.46834000
-6.16538350,1.64403200,12.47444000
-6.16404950,1.64677900,12.47902000
-6.16271550,1.65105100,12.48207000
-6.16138150,1.65532400,12.48817000
-6.16004750,1.65959700,12.49275000
-6.15871350,1.66386900,12.49886000
-6.15737950,1.66814200,12.50343000
-6.15604550,1.67241400,12.50801000
-6.15471150,1.67668700,12.51106000
-6.15337750,1.68095900,12.51564000
-6.15204350,1.68523200,12.52022000
-6.15070950,1.68950500,12.52327000
-6.14937550,1.69377700,12.52632000
-6.14804150,1.69652400,12.53243000
-6.14670750,1.70232200,12.53700000
-6.14537350,1.70506900,12.54311000
-6.14403950,1.70934200,12.54616000
-6.14270550,1.71239400,12.54921000
-6.14137150,1.71514000,12.55531000
-6.14003750,1.71941300,12.55837000
-6.13870350,1.72490600,12.56142000
-6.13736950,1.72795800,12.56600000
-6.13603550,1.73223100,12.57210000
-6.13470150,1.73650300,12.57820000
-6.13336750,1.74077600,12.58125000
-6.13203349,1.74504800,12.58431000
-6.13069949,1.74932100,12.59041000
-6.12936549,1.75359400,12.59346000
-6.12803149,1.75908700,12.59651000
-6.12669749,1.76335900,12.60109000
-6.12536349,1.76763200,12.60415000
-6.12402949,1.77190500,12.60720000
-6.12269549,1.77617700,12.61177000
-6.12136149,1.78045000,12.61635000
-6.12002749,1.78472200,12.62093000
-6.11869349,1.78899500,12.62551000
-6.11735949,1.79326800,12.63008000
-6.11602549,1.79631900,12.63466000
-6.11469149,1.80059200,12.63924000
-6.11335749,1.80486500,12.64229000
-6.11202349,1.80761100,12.64840000
-6.11068949,1.81188400,12.65297000
-6.10935549,1.81463100,12.65755000
-6.10802149,1.81737700,12.66213000
-6.10668749,1.82042900,12.66671000
-6.10535349,1.82317600,12.67128000
-6.10401949,1.82592200,12.67586000
-6.10268549,1.83019500,12.68349000
-6.10135149,1.83446800,12.68654000
-6.10001749,1.83874000,12.69265000
-6.09868349,1.84179200,12.69723000
-6.09734949,1.84606500,12.70028000
-6.09601549,1.85033700,12.70638000
-6.09468149,1.85461000,12.71096000
-6.09334749,1.85888200,12.71706000
-6.09201349,1.86315500,12.72164000
-6.09067949,1.86742800,12.72469000
