t[s],U_A,U_B
-7.46773087,0.92287980,8.29035300
-7.46639687,0.91860710,8.29493100
-7.46506287,0.91280860,8.29645700
-7.46372887,0.90731530,8.29798300
-7.46239487,0.90151680,8.30103500
-7.46106087,0.89571830,8.30408700
-7.45972687,0.89022490,8.30866400
-7.45839287,0.88442640,8.31171600
-7.45705887,0.88015380,8.31782000
-7.45572487,0.87466050,8.32087100
-7.45439087,0.86886200,8.32239700
-7.45305687,0.86306350,8.32697500
-7.45172287,0.85879090,8.33155300
-7.45038887,0.85329750,8.33613100
-7.44905487,0.84902500,8.34070900
-7.44772087,0.84322640,8.34528600
-7.44638687,0.83742790,8.34833800
-7.44505287,0.83193460,8.34986500
-7.44371887,0.82766200,8.35291700
-7.44238487,0.82186350,8.35596800
-7.44105087,0.81606500,8.35902000
-7.43971687,0.81331830,8.36054600
-7.43838287,0.80751970,8.36512400
-7.43704887,0.80202650,8.36817600
-7.43571487,0.79775380,8.37122700
-7.43438087,0.79195530,8.37580500
-7.43304687,0.78920870,8.37733100
-7.43171287,0.78493610,8.38038300
-7.43037887,0.78066350,8.38343400
-7.42904487,0.77639090,8.38953900
-7.42771087,0.77211830,8.39259100
-7.42637687,0.76784570,8.39411600
-7.42504287,0.76357310,8.40022000
-7.42370887,0.75930050,8.40327200
-7.42237487,0.75502790,8.40632300
-7.42104087,0.74922940,8.41090100
-7.41970687,0.74373610,8.41395300
-7.41837287,0.73793760,8.41700500
-7.41703887,0.73366500,8.42158200
-7.41570487,0.72786650,8.42463400
-7.41437087,0.72359380,8.42768600
-7.41303687,0.71810050,8.43073800
-7.41170287,0.71230200,8.43531600
-7.41036887,0.70802940,8.43836800
-7.40903487,0.70253610,8.44142000
-7.40770087,0.69673760,8.44599700
-7.40636687,0.69093910,8.44905000
-7.40503287,0.68544570,8.45210200
-7.40369887,0.68117310,8.45667900
-7.40236487,0.67690060,8.45973100
-7.40103087,0.67262790,8.46278300
-7.39969687,0.66835530,8.46583500
-7.39836287,0.66408280,8.47041200
-7.39702887,0.65981020,8.47346400
-7.39569487,0.65553760,8.47651600
-7.39436087,0.65126500,8.48109300
-7.39302687,0.64699240,8.48414500
-7.39169287,0.64271980,8.48719800
-7.39035887,0.63844720,8.49177600
-7.38902487,0.63417460,8.49482700
-7.38769087,0.62990210,8.49787900
-7.38635687,0.62562940,8.50245700
-7.38502287,0.62135680,8.50550800
-7.38368887,0.61708430,8.50856000
-7.38235487,0.61281170,8.51161200
-7.38102087,0.60853910,8.51619000
-7.37968687,0.60426650,8.51924100
-7.37835287,0.59999390,8.52229300
-7.37701887,0.59724720,8.52687200
-7.37568487,0.59419540,8.52992300
-7.37435087,0.58992280,8.53297500
-7.37301687,0.58717610,8.53755300
-7.37168287,0.58442940,8.54060500
-7.37034887,0.58137760,8.54365600
-7.36901487,0.57741020,8.54823500
-7.36768087,0.57313760,8.55128700
-7.36634687,0.57008580,8.55433800
-7.36501287,0.56581320,8.55739000
-7.36367887,0.56154060,8.56196800
-7.36234487,0.55879390,8.56502000
-7.36101087,0.55452130,8.56807100
-7.35967687,0.55024870,8.57264900
-7.35834287,0.54597620,8.57570100
-7.35700887,0.54322950,8.57875300
-7.35567487,0.54017760,8.58333000
-7.35434087,0.53590500,8.58638300
-7.35300687,0.53315840,8.58943500
-7.35167287,0.53041170,8.59248600
-7.35033887,0.52766500,8.59706400
-7.34900487,0.52461320,8.60011600
-7.34767087,0.52034060,8.60316800
-7.34633687,0.51759390,8.60774600
-7.34500287,0.51484730,8.61079800
-7.34366887,0.51179540,8.61385000
-7.34233487,0.50904880,8.61842700
-7.34100087,0.50630210,8.62147900
-7.33966687,0.50325020,8.62453100
-7.33833287,0.50050350,8.62910800
-7.33699887,0.49775690,8.63216000
-7.33566487,0.49623100,8.63521200
-7.33433087,0.49470510,8.64131500
-7.33299687,0.49348430,8.64436800
-7.33166287,0.49043240,8.64589400
-7.33032887,0.48921170,8.64894600
-7.32899487,0.48646500,8.65352300
-7.32766087,0.48493910,8.65810100
-7.32632687,0.48341320,8.66115300
-7.32499287,0.48066650,8.66573100
-7.32365887,0.47914060,8.66878300
-7.32232487,0.47791980,8.67183500
-7.32099087,0.47486800,8.67641300
-7.31965687,0.47212130,8.68099000
-7.31832287,0.46937470,8.68404200
-7.31698887,0.46632280,8.68862000
-7.31565487,0.46357620,8.69167100
-7.31432087,0.46205020,8.69472300
-7.31298687,0.46082950,8.69930100
-7.31165287,0.45777760,8.70235300
-7.31031887,0.45655690,8.70540500
-7.30898487,0.45503100,8.70998300
-7.30765087,0.45350500,8.71303500
-7.30631687,0.45075840,8.71761200
-7.30498287,0.44801170,8.72371600
-7.30364887,0.44495990,8.72829300
-7.30231487,0.44221320,8.72981900
-7.30098087,0.43946650,8.73592300
-7.29964687,0.43671990,8.74050100
-7.29831287,0.43366800,8.74660500
-7.29697887,0.43092130,8.74965700
-7.29564487,0.42817470,8.75270800
-7.29431087,0.42817470,8.75728600
-7.29297687,0.42664880,8.76186500
-7.29164287,0.42390210,8.76491600
-7.29030887,0.42085020,8.76949400
-7.28897487,0.41962950,8.77407200
-7.28764087,0.41657770,8.77712300
-7.28630687,0.41383100,8.78322700
-7.28497287,0.41108430,8.78780500
-7.28363887,0.40955840,8.79238200
-7.28230487,0.40803250,8.79696000
-7.28097087,0.40528580,8.80306400
-7.27963687,0.40375990,8.80764200
-7.27830287,0.40253910,8.81069400
-7.27696887,0.40101320,8.81374500
-7.27563487,0.39948730,8.81679700
-7.27430087,0.39826660,8.81832300
-7.27296687,0.39674060,8.82290100
-7.27163287,0.39551990,8.82747800
-7.27029887,0.39399390,8.83205600
-7.26896487,0.39246800,8.83816100
-7.26763087,0.39124730,8.84121200
-7.26629687,0.38972140,8.84579000
-7.26496287,0.38819550,8.85036800
-7.26362887,0.38697470,8.85341900
-7.26229487,0.38544880,8.85799800
-7.26096087,0.38392280,8.86257600
-7.25962687,0.38270210,8.86562700
-7.25829287,0.38117620,8.86867900
-7.25695887,0.37965030,8.87478300
-7.25562487,0.37842950,8.87783400
-7.25429087,0.37690360,8.88088600
-7.25295687,0.37537770,8.88546400
-7.25162287,0.37415690,8.88851500
-7.25028887,0.37263100,8.89461900
-7.24895487,0.37110510,8.89767200
-7.24762087,0.36988430,8.90072300
-7.24628687,0.36835840,8.90377500
-7.24495287,0.36683250,8.90987900
-7.24361887,0.36561170,8.91445600
-7.24228487,0.36408580,8.91903500
-7.24095087,0.36255990,8.92361300
-7.23961687,0.36133920,8.92666400
-7.23828287,0.35981320,8.93124200
-7.23694887,0.35828730,8.93429400
-7.23561487,0.35828730,8.93734600
-7.23428087,0.35828730,8.94192300
-7.23294687,0.35828730,8.94497500
-7.23161287,0.35828730,8.94802700
-7.23027887,0.35828730,8.95260400
-7.22894487,0.35706660,8.95565700
-7.22761087,0.35554060,8.95870900
-7.22627687,0.35554060,8.96176100
-7.22494287,0.35401470,8.96633800
-7.22360887,0.35279400,8.96939000
-7.22227487,0.35126810,8.97244200
-7.22094087,0.35126810,8.97702000
-7.21960687,0.35004730,8.98007200
-7.21827287,0.35004730,8.98312400
-7.21693887,0.35004730,8.98770100
-7.21560487,0.35004730,8.99075300
-7.21427087,0.35004730,8.99380500
-7.21293687,0.35004730,8.99838300
-7.21160287,0.35004730,9.00143400
-7.21026887,0.35004730,9.00601200
-7.20893487,0.34852140,9.01059000
-7.20760087,0.34852140,9.01364100
-7.20626687,0.34852140,9.01669400
-7.20493287,0.34852140,9.01974600
-7.20359887,0.34852140,9.02432300
-7.20226487,0.34852140,9.02890100
-7.20093087,0.34852140,9.03347900
-7.19959687,0.34852140,9.03653000
-7.19826287,0.34852140,9.03958200
-7.19692887,0.34852140,9.04263400
-7.19559487,0.34852140,9.04721200
-7.19426087,0.34852140,9.05026300
-7.19292687,0.34852140,9.05636800
-7.19159287,0.34852140,9.05942000
-7.19025887,0.34852140,9.06247100
-7.18892487,0.34852140,9.06552300
-7.18759087,0.34852140,9.07010100
-7.18625687,0.34852140,9.07315300
-7.18492287,0.34852140,9.07620500
-7.18358887,0.34852140,9.08078300
-7.18225487,0.34852140,9.08383500
-7.18092087,0.34852140,9.08688600
-7.17958687,0.34852140,9.09146400
-7.17825287,0.34852140,9.09604200
-7.17691887,0.34852140,9.09909300
-7.17558487,0.34852140,9.10367100
-7.17425087,0.34852140,9.10672300
-7.17291687,0.34852140,9.11130000
-7.17158287,0.34852140,9.11740500
-7.17024887,0.34699540,9.11893100
-7.16891487,0.34699540,9.12198300
-7.16758087,0.34699540,9.12808600
-7.16624687,0.34699540,9.13113800
-7.16491287,0.34699540,9.13724100
-7.16357887,0.34699540,9.14029300
-7.16224487,0.34699540,9.14334500
-7.16091087,0.34699540,9.14944800
-7.15957687,0.34577470,9.15250100
-7.15824287,0.34577470,9.15555300
-7.15690887,0.34424880,9.16165600
-7.15557487,0.34424880,9.16623400
-7.15424087,0.34424880,9.17233800
-7.15290687,0.34424880,9.17691600
-7.15157287,0.34424880,9.18149400
-7.15023887,0.34424880,9.18607100
-7.14890487,0.34424880,9.18912300
-7.14757087,0.34272290,9.19522700
-7.14623687,0.34272290,9.19827800
-7.14490287,0.34272290,9.20133000
-7.14356887,0.34272290,9.20438200
-7.14223487,0.34272290,9.21048600
-7.14090087,0.34272290,9.21353800
-7.13956687,0.34272290,9.21811600
-7.13823287,0.34150210,9.22116800
-7.13689887,0.34150210,9.22574500
-7.13556487,0.33997620,9.23032400
-7.13423087,0.34150210,9.23337600
-7.13289687,0.34150210,9.23795300
-7.13156287,0.34150210,9.24253100
-7.13022887,0.34150210,9.24405700
-7.12889487,0.34150210,9.24710800
-7.12756087,0.34150210,9.25016000
-7.12622687,0.34150210,9.25473800
-7.12489287,0.34150210,9.25779000
-7.12355887,0.34150210,9.26389300
-7.12222487,0.34150210,9.26847200
-7.12089087,0.33997620,9.27304900
-7.11955687,0.33845030,9.27762700
-7.11822287,0.33845030,9.28220500
-7.11688887,0.33845030,9.28830900
-7.11555487,0.33845030,9.29136100
-7.11422087,0.33845030,9.29441300
-7.11288687,0.33845030,9.30051600
-7.11155287,0.33845030,9.30356800
-7.11021887,0.33845030,9.30662000
-7.10888487,0.33845030,9.31119700
-7.10755087,0.33845030,9.31424900
-7.10621687,0.33845030,9.31730100
-7.10488287,0.33845030,9.32187800
-7.10354887,0.33845030,9.32645700
-7.10221487,0.33845030,9.33103500
-7.10088087,0.33845030,9.33561200
-7.09954687,0.33845030,9.33866400
-7.09821287,0.33845030,9.34476800
-7.09687887,0.33845030,9.34781900
-7.09554487,0.33845030,9.35087100
-7.09421087,0.33845030,9.35392300
-7.09287687,0.33845030,9.35850000
-7.09154287,0.33845030,9.36307800
-7.09020887,0.33845030,9.36613100
-7.08887487,0.33845030,9.37070800
-7.08754087,0.33845030,9.37376000
-7.08620687,0.33845030,9.37681200
-7.08487287,0.33997620,9.38291500
-7.08353887,0.33997620,9.38596800
-7.08220487,0.33997620,9.38902000
-7.08087087,0.33845030,9.39359800
-7.07953687,0.33845030,9.39664900
-7.07820287,0.33845030,9.39970100
-7.07686887,0.33845030,9.40427900
-7.07553487,0.33845030,9.40733100
-7.07420087,0.33997620,9.41038200
-7.07286687,0.33997620,9.41496000
-7.07153287,0.34150210,9.41801200
-7.07019887,0.34150210,9.42106300
-7.06886487,0.34150210,9.42564200
-7.06753087,0.34150210,9.42869400
-7.06619687,0.34150210,9.43174600
-7.06486287,0.34150210,9.43479700
-7.06352887,0.34150210,9.43937500
-7.06219487,0.34272290,9.44242700
-7.06086087,0.34272290,9.44547800
-7.05952687,0.34272290,9.45005600
-7.05819287,0.34272290,9.45310800
-7.05685887,0.34272290,9.45616000
-7.05552487,0.34272290,9.46073700
-7.05419087,0.34272290,9.46379000
-7.05285687,0.34424880,9.46684200
-7.05152287,0.34424880,9.46989300
-7.05018887,0.34577470,9.47447100
-7.04885487,0.34577470,9.47752300
-7.04752087,0.34577470,9.48057500
-7.04618687,0.34577470,9.48515300
-7.04485287,0.34577470,9.48820500
-7.04351887,0.34577470,9.49125700
-7.04218487,0.34577470,9.49583400
-7.04085087,0.34577470,9.49888600
-7.03951687,0.34577470,9.50193800
-7.03818287,0.34577470,9.50804100
-7.03684886,0.34577470,9.51109300
-7.03551486,0.34699540,9.51414500
-7.03418086,0.34852140,9.51872300
-7.03284686,0.34852140,9.52177500
-7.03151286,0.34852140,9.52482700
-7.03017886,0.34852140,9.52940500
-7.02884486,0.34852140,9.53245600
-7.02751086,0.34852140,9.53703400
-7.02617686,0.34852140,9.54313900
-7.02484286,0.34852140,9.54771600
-7.02350886,0.34852140,9.55382000
-7.02217486,0.34852140,9.55839700
-7.02084086,0.34852140,9.56450100
-7.01950686,0.34852140,9.56755300
-7.01817286,0.34852140,9.57060400
-7.01683886,0.34852140,9.57365600
-7.01550486,0.34852140,9.57823400
-7.01417086,0.34852140,9.58281200
-7.01283686,0.34852140,9.58739000
-7.01150286,0.34852140,9.59044200
-7.01016886,0.34852140,9.59501900
-7.00883486,0.34852140,9.59959700
-7.00750086,0.34852140,9.60417600
-7.00616686,0.34852140,9.60722700
-7.00483286,0.34852140,9.61333100
-7.00349886,0.34852140,9.61638300
-7.00216486,0.34852140,9.61943400
-7.00083086,0.34852140,9.62401200
-6.99949686,0.34852140,9.62706400
-6.99816286,0.34852140,9.63011600
-6.99682886,0.34852140,9.63469300
-6.99549486,0.35004730,9.63927200
-6.99416086,0.35126810,9.64537500
-6.99282686,0.35279400,9.64690100
-6.99149286,0.35401470,9.64995300
-6.99015886,0.35401470,9.65453100
-6.98882486,0.35401470,9.66063400
-6.98749086,0.35401470,9.66368600
-6.98615686,0.35401470,9.66826300
-6.98482286,0.35401470,9.67284100
-6.98348886,0.35401470,9.67741900
-6.98215486,0.35401470,9.68352300
-6.98082086,0.35401470,9.68657500
-6.97948686,0.35401470,9.69267800
-6.97815286,0.35401470,9.69573000
-6.97681886,0.35401470,9.70030900
-6.97548486,0.35401470,9.70641200
-6.97415086,0.35401470,9.71099000
-6.97281686,0.35554060,9.71709300
-6.97148286,0.35706660,9.72167100
-6.97014886,0.35828730,9.72777500
-6.96881486,0.35981320,9.73235200
-6.96748086,0.35981320,9.73845700
-6.96614686,0.35981320,9.74303400
-6.96481286,0.35981320,9.74456000
-6.96347886,0.35981320,9.74913800
-6.96214486,0.35981320,9.75066400
-6.96081086,0.35981320,9.75524100
-6.95947686,0.35981320,9.75829300
-6.95814286,0.35981320,9.76134500
-6.95680886,0.36133920,9.76439700
-6.95547486,0.36133920,9.76897400
-6.95414086,0.36255990,9.77507800
-6.95280686,0.36255990,9.77813100
-6.95147286,0.36408580,9.78118200
-6.95013886,0.36561170,9.78728600
-6.94880486,0.36683250,9.79186300
-6.94747086,0.36683250,9.79644200
-6.94613686,0.36683250,9.80102000
-6.94480286,0.36683250,9.80407100
-6.94346886,0.36835840,9.80864900
-6.94213486,0.36988430,9.81322700
-6.94080086,0.37110510,9.81627800
-6.93946686,0.37263100,9.82085600
-6.93813286,0.37415690,9.82390800
-6.93679886,0.37537770,9.83001100
-6.93546486,0.37690360,9.83459000
-6.93413086,0.37842950,9.83916800
-6.93279686,0.37965030,9.84527100
-6.93146286,0.38117620,9.84832300
-6.93012886,0.38270210,9.85290100
-6.92879486,0.38392280,9.85595300
-6.92746086,0.38544880,9.85900500
-6.92612686,0.38697470,9.86510800
-6.92479286,0.38819550,9.86816000
-6.92345886,0.38972140,9.87121200
-6.92212486,0.39124730,9.87579000
-6.92079086,0.39246800,9.87884100
-6.91945686,0.39246800,9.88189300
-6.91812286,0.39399390,9.88494500
-6.91678886,0.39551990,9.88952300
-6.91545486,0.39674060,9.89257400
-6.91412086,0.39826660,9.89562700
-6.91278686,0.39948730,9.90020500
-6.91145286,0.40101320,9.90325600
-6.91011886,0.40253910,9.90630800
-6.90878486,0.40253910,9.90783400
-6.90745086,0.40253910,9.91241300
-6.90611686,0.40253910,9.91546400
-6.90478286,0.40375990,9.91851600
-6.90344886,0.40528580,9.92309400
-6.90211486,0.40681170,9.92614600
-6.90078086,0.40803250,9.92919700
-6.89944686,0.40955840,9.93377500
-6.89811286,0.41108430,9.93682700
-6.89677886,0.41230510,9.93987800
-6.89544486,0.41383100,9.94598200
-6.89411086,0.41535690,9.95056000
-6.89277686,0.41657770,9.95361200
-6.89144286,0.41810360,9.95819000
-6.89010886,0.41962950,9.96124200
-6.88877486,0.42085020,9.96429300
-6.88744086,0.42085020,9.96887100
-6.88610686,0.42085020,9.97192300
-6.88477286,0.42085020,9.97497500
-6.88343886,0.42085020,9.97955200
-6.88210486,0.42237620,9.98260400
-6.88077086,0.42390210,9.98565600
-6.87943686,0.42512280,9.98870800
-6.87810286,0.42664880,9.99481200
-6.87676886,0.42817470,9.99786400
-6.87543486,0.42939540,10.00092000
-6.87410086,0.43092130,10.00549000
-6.87276686,0.43366800,10.00854000
-6.87143286,0.43366800,10.01160000
-6.87009886,0.43519400,10.01617000
-6.86876486,0.43519400,10.01770000
-6.86743086,0.43671990,10.02075000
-6.86609686,0.43671990,10.02380000
-6.86476286,0.43671990,10.02838000
-6.86342886,0.43671990,10.03143000
-6.86209486,0.43794060,10.03754000
-6.86076086,0.43946650,10.03906000
-6.85942686,0.44099250,10.04212000
-6.85809286,0.44099250,10.04669000
-6.85675886,0.44099250,10.05127000
-6.85542486,0.44099250,10.05432000
-6.85409086,0.44099250,10.06043000
-6.85275686,0.44099250,10.06500000
-6.85142286,0.44099250,10.06806000
-6.85008886,0.44099250,10.07416000
-6.84875486,0.44099250,10.07874000
-6.84742086,0.44099250,10.08484000
-6.84608686,0.44099250,10.08942000
-6.84475286,0.44099250,10.09247000
-6.84341886,0.44099250,10.09858000
-6.84208486,0.44099250,10.10315000
-6.84075086,0.44099250,10.10773000
-6.83941686,0.44221320,10.11231000
-6.83808286,0.44221320,10.11841000
-6.83674886,0.44221320,10.11994000
-6.83541486,0.44221320,10.12452000
-6.83408086,0.44373910,10.13062000
-6.83274686,0.44495990,10.13367000
-6.83141286,0.44648580,10.13672000
-6.83007886,0.44801170,10.13825000
-6.82874486,0.44923250,10.14435000
-6.82741086,0.45075840,10.14740000
-6.82607686,0.45075840,10.15046000
-6.82474286,0.45075840,10.15656000
-6.82340886,0.45228430,10.15961000
-6.82207486,0.45228430,10.16572000
-6.82074086,0.45228430,10.17029000
-6.81940686,0.45228430,10.17334000
-6.81807286,0.45350500,10.17945000
-6.81673886,0.45503100,10.18403000
-6.81540486,0.45655690,10.18860000
-6.81407086,0.45777760,10.19166000
-6.81273686,0.45930360,10.19471000
-6.81140286,0.45930360,10.19929000
-6.81006886,0.46082950,10.20234000
-6.80873486,0.46082950,10.20691000
-6.80740086,0.46205020,10.21302000
-6.80606686,0.46357620,10.21607000
-6.80473286,0.46510210,10.21912000
-6.80339886,0.46632280,10.22370000
-6.80206486,0.46632280,10.22675000
-6.80073086,0.46784870,10.22980000
-6.79939686,0.46937470,10.23438000
-6.79806286,0.47059540,10.23743000
-6.79672886,0.47212130,10.24049000
-6.79539486,0.47364730,10.24506000
-6.79406086,0.47486800,10.24812000
-6.79272686,0.47486800,10.25117000
-6.79139286,0.47639390,10.25422000
-6.79005886,0.47791980,10.25880000
-6.78872486,0.47914060,10.26338000
-6.78739086,0.47914060,10.26643000
-6.78605686,0.48066650,10.27100000
-6.78472286,0.48219250,10.27406000
-6.78338886,0.48341320,10.27711000
-6.78205486,0.48493910,10.28169000
-6.78072086,0.48646500,10.28474000
-6.77938686,0.48768580,10.28779000
-6.77805286,0.48921170,10.29237000
-6.77671886,0.49043240,10.29542000
-6.77538486,0.49195840,10.29847000
-6.77405086,0.49348430,10.30305000
-6.77271686,0.49470510,10.30610000
-6.77138286,0.49623100,10.30915000
-6.77004886,0.49775690,10.31220000
-6.76871486,0.49897760,10.31678000
-6.76738086,0.50050350,10.31983000
-6.76604686,0.50202950,10.32289000
-6.76471286,0.50325020,10.32746000
-6.76337886,0.50477610,10.33051000
-6.76204486,0.50630210,10.33357000
-6.76071086,0.50752280,10.33815000
-6.75937686,0.50904880,10.34120000
-6.75804286,0.51057460,10.34425000
-6.75670886,0.51179540,10.34883000
-6.75537486,0.51332130,10.35188000
-6.75404086,0.51332130,10.35493000
-6.75270686,0.51484730,10.35798000
-6.75137286,0.51759390,10.36256000
-6.75003886,0.51911990,10.36561000
-6.74870486,0.52034060,10.36866000
-6.74737086,0.52034060,10.37324000
-6.74603686,0.52034060,10.37629000
-6.74470286,0.52034060,10.37934000
-6.74336886,0.52034060,10.38392000
-6.74203486,0.52034060,10.38697000
-6.74070086,0.52186650,10.39003000
-6.73936686,0.52339240,10.39308000
-6.73803286,0.52339240,10.39766000
-6.73669886,0.52461320,10.40071000
-6.73536486,0.52613910,10.40376000
-6.73403086,0.52766500,10.40834000
-6.73269686,0.52766500,10.41139000
-6.73136286,0.52766500,10.41444000
-6.73002886,0.52888580,10.41902000
-6.72869486,0.52888580,10.42207000
-6.72736086,0.52888580,10.42512000
-6.72602686,0.53193760,10.43123000
-6.72469286,0.53193760,10.43428000
-6.72335886,0.53468430,10.43733000
-6.72202486,0.53468430,10.44191000
-6.72069086,0.53590500,10.44496000
-6.71935686,0.53743090,10.44801000
-6.71802286,0.53743090,10.45106000
-6.71668886,0.54017760,10.45564000
-6.71535486,0.54017760,10.45869000
-6.71402086,0.54170350,10.46175000
-6.71268686,0.54322950,10.46632000
-6.71135286,0.54445020,10.47090000
-6.71001886,0.54445020,10.47395000
-6.70868486,0.54597620,10.48006000
-6.70735086,0.54872280,10.48311000
-6.70601686,0.55024870,10.48769000
-6.70468286,0.55177470,10.49226000
-6.70334886,0.55299540,10.49532000
-6.70201486,0.55452130,10.50142000
-6.70068086,0.55604730,10.50447000
-6.69934686,0.55726800,10.50752000
-6.69801286,0.55879390,10.51363000
-6.69667886,0.56031980,10.51515000
-6.69534486,0.56154060,10.51973000
-6.69401086,0.56306650,10.52431000
-6.69267686,0.56459240,10.52736000
-6.69134286,0.56581320,10.53194000
-6.69000886,0.56886500,10.53652000
-6.68867486,0.57008580,10.54109000
-6.68734086,0.57161170,10.54720000
-6.68600686,0.57313760,10.55025000
-6.68467286,0.57435830,10.55330000
-6.68333886,0.57588430,10.55483000
-6.68200486,0.57741020,10.55788000
-6.68067086,0.57863090,10.56093000
-6.67933686,0.58015690,10.56398000
-6.67800286,0.58137760,10.57009000
-6.67666886,0.58290350,10.57466000
-6.67533486,0.58442940,10.58077000
-6.67400086,0.58565020,10.58535000
-6.67266686,0.58870200,10.58687000
-6.67133286,0.58992280,10.59297000
-6.66999886,0.59297470,10.59755000
-6.66866486,0.59572130,10.60060000
-6.66733086,0.59724720,10.60671000
-6.66599686,0.59724720,10.60976000
-6.66466286,0.59999390,10.61586000
-6.66332886,0.60151980,10.61892000
-6.66199486,0.60426650,10.62349000
-6.66066086,0.60701320,10.62960000
-6.65932686,0.60853910,10.63417000
-6.65799286,0.61006500,10.64028000
-6.65665886,0.61281170,10.64333000
-6.65532486,0.61433760,10.64943000
-6.65399086,0.61708430,10.65249000
-6.65265686,0.61983090,10.65554000
-6.65132286,0.62288280,10.66164000
-6.64998886,0.62562940,10.66622000
-6.64865486,0.62837610,10.66927000
-6.64732086,0.63112280,10.67385000
-6.64598686,0.63417460,10.67843000
-6.64465286,0.63539530,10.68148000
-6.64331886,0.63844720,10.68606000
-6.64198486,0.64119390,10.68911000
-6.64065086,0.64271980,10.69216000
-6.63931686,0.64546640,10.69826000
-6.63798286,0.64699240,10.70131000
-6.63664886,0.64973910,10.70437000
-6.63531486,0.65126500,10.70894000
-6.63398086,0.65248570,10.71200000
-6.63264686,0.65553760,10.71505000
-6.63131286,0.65675830,10.71963000
-6.62997886,0.65981020,10.72268000
-6.62864486,0.66103090,10.72573000
-6.62731086,0.66255680,10.73031000
-6.62597686,0.66408280,10.73336000
-6.62464286,0.66682940,10.73641000
-6.62330886,0.66835530,10.74252000
-6.62197486,0.66957610,10.74557000
-6.62064086,0.67110200,10.75014000
-6.61930686,0.67232280,10.75625000
-6.61797286,0.67384870,10.75930000
-6.61663886,0.67537460,10.76540000
-6.61530486,0.67659530,10.76846000
-6.61397086,0.67812130,10.77151000
-6.61263686,0.67964720,10.77609000
-6.61130286,0.68239380,10.77914000
-6.60996886,0.68514060,10.78219000
-6.60863486,0.68819240,10.78524000
-6.60730086,0.68941310,10.78982000
-6.60596686,0.69093910,10.79287000
-6.60463286,0.69093910,10.79592000
-6.60329886,0.69246500,10.80050000
-6.60196486,0.69521160,10.80355000
-6.60063086,0.69673760,10.80660000
-6.59929686,0.69795830,10.81118000
-6.59796286,0.69948420,10.81423000
-6.59662886,0.70223090,10.81729000
-6.59529486,0.70528270,10.82339000
-6.59396086,0.70802940,10.82644000
-6.59262686,0.71077610,10.82949000
-6.59129286,0.71382790,10.83407000
-6.58995886,0.71657460,10.83712000
-6.58862486,0.71932130,10.84018000
-6.58729086,0.72084720,10.84628000
-6.58595685,0.72359380,10.84933000
-6.58462285,0.72511980,10.85391000
-6.58328885,0.72664570,10.85849000
-6.58195485,0.72939230,10.86306000
-6.58062085,0.73213910,10.86612000
-6.57928685,0.73366500,10.87069000
-6.57795285,0.73641160,10.87374000
-6.57661885,0.73793760,10.87680000
-6.57528485,0.73946350,10.88290000
-6.57395085,0.74221010,10.88748000
-6.57261685,0.74495680,10.89206000
-6.57128285,0.74648270,10.89511000
-6.56994885,0.74922940,10.89816000
-6.56861485,0.75075530,10.90426000
-6.56728085,0.75228120,10.91037000
-6.56594685,0.75350200,10.91647000
-6.56461285,0.75502790,10.92105000
-6.56327885,0.75655380,10.92410000
-6.56194485,0.75777460,10.92868000
-6.56061085,0.75930050,10.93173000
-6.55927685,0.76082650,10.93783000
-6.55794285,0.76204720,10.94089000
-6.55660885,0.76357310,10.94546000
-6.55527485,0.76509900,10.95157000
-6.55394085,0.76631980,10.95462000
-6.55260685,0.76937160,10.95767000
-6.55127285,0.77059240,10.96377000
-6.54993885,0.77211830,10.96835000
-6.54860485,0.77364420,10.97293000
-6.54727085,0.77486500,10.97751000
-6.54593685,0.77639090,10.98209000
-6.54460285,0.77791680,10.98819000
-6.54326885,0.77913760,10.99277000
-6.54193485,0.78066350,10.99887000
-6.54060085,0.78218940,11.00345000
-6.53926685,0.78341010,11.00955000
-6.53793285,0.78646200,11.01413000
-6.53659885,0.78768270,11.01871000
-6.53526485,0.78920870,11.02328000
-6.53393085,0.79195530,11.02786000
-6.53259685,0.79348120,11.03244000
-6.53126285,0.79500720,11.03702000
-6.52992885,0.79775380,11.04312000
-6.52859485,0.80050050,11.04770000
-6.52726085,0.80202650,11.05380000
-6.52592685,0.80355230,11.05838000
-6.52459285,0.80477310,11.06143000
-6.52325885,0.80629900,11.06754000
-6.52192485,0.80782500,11.07211000
-6.52059085,0.81057160,11.07669000
-6.51925685,0.81209750,11.08127000
-6.51792285,0.81331830,11.08585000
-6.51658885,0.81484420,11.09043000
-6.51525485,0.81759090,11.09500000
-6.51392085,0.82064270,11.10111000
-6.51258685,0.82338940,11.10416000
-6.51125285,0.82491530,11.10721000
-6.50991885,0.82613610,11.11179000
-6.50858485,0.82766200,11.11484000
-6.50725085,0.82918790,11.11789000
-6.50591685,0.83040860,11.12247000
-6.50458285,0.83193460,11.12552000
-6.50324885,0.83346050,11.13010000
-6.50191485,0.83468120,11.13468000
-6.50058085,0.83620720,11.13773000
-6.49924685,0.83773310,11.14231000
-6.49791285,0.83895390,11.14688000
-6.49657885,0.84047970,11.14994000
-6.49524485,0.84200570,11.15452000
-6.49391085,0.84322640,11.15909000
-6.49257685,0.84475240,11.16215000
-6.49124285,0.84627830,11.16672000
-6.48990885,0.84749900,11.17130000
-6.48857485,0.84902500,11.17588000
-6.48724085,0.85055080,11.18046000
